ken;19623
ker;10972
ket;2146
kfu;2161
kra;7080
kre;6737
kri;10601
kos;4116
kor;2743
kon;18443
kom;19354
kol;2798
klä;4559
klu;2637
kle;6108
kla;8239
kli;4994
jun;4509
kat;3351
kau;6415
kar;4376
für;40854
kas;3001
kap;2053
kan;18744
fün;3327
kal;3032
kam;7181
füh;10559
ham;3731
han;15273
hal;19606
hau;16210
har;7687
hat;33539
haf;22395
hab;21526
hel;4973
hei;29457
hef;6076
heu;4893
hes;5293
her;47945
hen;94136
hem;5179
hig;2256
hie;12900
hic;4194
hin;16251
hil;5254
his;2155
hke;3265
hla;10497
hle;12174
hli;7734
hlo;3171
hlt;4708
hlu;4316
hma;2263
gle;7801
gli;11481
gla;3500
gke;4202
gne;2819
gsa;2155
ößt;2036
gro;8748
gru;7422
gra;7144
gri;3522
gre;5951
gst;5965
gss;2475
gsp;2200
gte;16795
grö;3405
grü;6134
gut;6374
gun;9916
ial;5857
ian;3367
dür;2511
iar;2562
ibt;7824
ibe;5945
iet;5403
iel;33207
iem;2191
ien;26246
ier;62167
ies;26687
ied;21655
ieg;16833
ief;4659
ieh;6395
ieb;12041
ift;3009
iff;4403
ife;3235
ick;9412
ich;217608
eße;2655
idu;2315
idi;2764
ide;17656
ieß;7531
ika;7690
ige;50377
iga;2760
igk;4215
igu;5471
igt;10904
igs;2097
ign;2334
ihm;3331
ihn;5856
ihr;19195
imm;16095
ime;2699
imi;2538
ind;35991
ina;11477
inb;2467
inn;12991
inm;3428
int;17307
ins;21169
inf;6326
ine;125499
inh;2740
ing;30443
ini;17495
inl;2033
ink;4412
inu;3270
inv;2058
inz;8124
ike;5356
ilo;2341
ill;19833
ilm;2711
ili;10042
ild;7320
ilf;3026
ile;5098
ima;3052
ilt;4283
hlä;2126
hol;5566
hon;8762
hoh;2020
hof;4449
hoc;3905
hni;3641
hnt;3033
hnu;2917
hne;17888
hme;14564
hmi;2420
hul;6278
htu;3003
hts;8300
htl;2507
hti;7136
hte;27830
hst;8187
hse;4597
hru;4540
hrt;6818
hrs;2477
hre;47336
hrh;2255
hri;11095
hwa;2971
hwe;6660
hwi;2537
hun;8358
hus;2374
hut;2248
fft;2048
ffe;16837
ffn;2719
fes;5766
fer;14057
fen;26336
fel;5706
fei;2869
feh;3015
fge;3637
fas;5725
fam;2104
fan;6219
fal;10094
fah;9424
fac;3773
exp;2958
eze;3575
ezi;3161
eta;3484
ete;25774
esp;5910
eso;4178
est;37327
esu;4469
esr;2056
ess;18529
eue;15633
eug;3884
eun;3612
etr;9897
ett;7807
etw;5907
etz;23417
erä;2628
eut;26565
eur;16698
ewi;5666
ewe;9829
ewo;3436
ewa;3634
eor;2826
ept;3092
erk;19948
erl;27009
eri;28542
erg;20075
erh;19952
ere;63481
erf;15163
erd;31772
era;19577
erb;18260
esh;2786
esi;5542
esc;20744
ese;35264
esa;6048
erz;11817
erv;4547
eru;23672
erw;13696
err;13266
ert;59662
ers;66378
ern;54955
erm;10826
erp;4917
eko;5274
ekt;9256
elb;8627
ela;5617
eld;8835
elf;3319
ele;21830
eli;4970
elm;2195
eln;6969
ell;35516
els;5820
elt;22505
ehö;4390
eiß;5916
emb;3719
ema;8385
eme;11179
emo;3057
emi;3741
emp;3077
enf;4297
ene;29467
enh;5383
eng;7500
enb;7299
ena;9054
end;50068
eno;3405
enp;2200
enm;2819
enn;22651
enk;8290
enl;2050
eni;8881
enw;2002
enu;2003
ens;35159
ent;64598
enr;2065
enz;8422
ege;38688
egi;12781
eha;4169
egr;3495
egs;2659
egt;6127
ehn;5056
ehm;9600
ehl;3577
ehr;26272
ehe;22946
eib;8307
eic;25360
eht;10891
eis;28482
eim;10179
eil;21996
ein;220446
eih;3304
eie;7757
eid;13246
eig;15233
eif;4311
eiz;2113
eit;89858
efä;2034
eka;3320
efü;3401
gis;3196
gin;4897
gio;2045
gie;11809
gib;5336
ört;3195
örd;3203
öre;2118
gep;3136
gen;124833
geo;2592
get;4702
ger;43857
ges;50250
gew;16890
gez;2750
ged;3023
geb;21728
geh;16574
geg;19972
gef;11226
gem;9343
gel;21747
gek;4782
önn;11105
gab;7982
gas;2023
bür;3957
gar;7255
gal;2146
gan;16773
öhe;2640
ögl;4515
öff;4452
fuß;2334
fur;2613
frü;3562
fte;10516
ftl;2609
fti;4710
fun;5373
fts;5874
ftr;2228
fra;17990
fre;12678
fri;6623
for;16232
fol;8115
fle;2168
fla;2250
fli;4223
flu;4015
fil;3255
fin;10920
fir;2202
fiz;2381
dab;3732
dag;2033
daf;2984
dat;3929
das;79888
dar;10693
dan;11037
dam;9630
daz;2570
dav;2891
dau;2111
cks;2915
ckt;5666
ckl;3185
chä;8095
chö;2519
chü;3452
öch;2300
öde;2083
cdu;2218
chb;2108
cha;34492
chw;14552
chu;14926
che;161385
chk;4404
chl;29757
chi;18937
cho;11682
chm;5724
chn;14098
chs;19607
cht;120520
chr;14409
cke;13456
eba;2835
ebe;28625
ebl;2485
ebo;2640
ebr;3326
ebt;2719
ebu;2234
eam;3236
efi;2093
efo;4742
efa;4138
efe;4689
eff;3164
ega;3622
efr;2242
edi;7096
ede;28810
eda;2801
edo;2908
edr;2514
eck;8277
ech;26304
aße;3689
dur;12466
dor;6622
don;2926
dol;2263
dne;2186
doc;10462
dun;8501
dri;4778
dra;2695
dre;8400
dro;2765
dru;2875
dsc;2328
der;249621
des;53765
det;8953
deu;18025
del;8331
den;152274
dem;41760
dlu;2010
dli;5059
din;6863
dir;2567
dis;5045
dit;2637
die;208681
dig;11411
näc;4031
rhe;7635
rha;8978
rhi;2795
rft;2125
rga;7414
rgi;2187
rge;21162
ret;6815
res;14650
reu;5821
rfa;4913
rfe;4915
rfo;4460
rea;4144
ref;5629
raß;3192
rec;17835
red;4782
rei;55869
reg;13291
rem;7433
ren;68783
rek;3218
rel;2432
rer;14792
rep;2105
rdn;2756
rdi;6799
rde;55916
rbr;2851
rch;17415
ras;4000
müs;6433
rat;15098
rau;21097
rbi;2290
rba;3642
rbe;21178
rai;3724
rag;13938
mün;2864
ran;24706
ram;4472
ral;5755
rak;9189
rab;2750
raf;5503
rad;6807
rac;6697
rpr;2430
ror;2590
ros;2844
rot;6538
rom;3546
ron;3513
rop;6055
roz;9310
rob;4553
rod;2938
roc;2710
rol;4169
rof;3759
roh;2709
rog;3360
rns;3783
rna;5051
rne;12688
rni;2174
rma;7019
rme;6991
rmi;4795
rlo;2031
rli;14642
rle;6783
rla;7966
rku;2338
rkt;5653
rks;3397
rkl;5469
rke;10385
rfü;2176
rka;3438
rit;13585
ris;15137
riv;2094
riu;2156
rig;9827
rik;5955
rin;17341
ria;2411
ric;18121
rie;26220
rif;5165
rwe;5972
rwi;2188
ruh;2001
ruf;3120
ruc;5242
rup;4221
run;37980
rum;5418
rus;2886
rve;2383
rwa;5462
rsi;6636
rso;3085
rsp;3909
roß;8052
rsc;17326
rsa;3224
rse;5051
rta;2356
rst;30650
rsu;3547
rte;43446
rti;6119
rts;7724
rtr;7491
rtu;2367
rri;3044
rre;7444
rra;3058
sac;3648
sag;16766
sam;14450
sbe;4170
san;5939
sau;2328
sat;7044
rze;9104
rzt;2110
rzi;2646
sha;5166
she;3319
sge;11580
sie;41760
sid;5183
sic;52479
sit;10268
sis;4968
sin;19076
sio;5062
sik;3348
sig;3500
oße;5786
sch;229179
ser;21081
ses;4846
set;10681
sei;53842
seh;10176
sec;2405
sen;52430
sem;4740
sel;16168
sek;2032
spo;5114
spr;17462
spe;5601
spi;16876
spd;3390
spa;7229
sow;2962
soz;3586
sol;19763
son;15853
sor;5436
sog;2231
sre;3904
sra;3709
sli;2348
slo;2263
sla;5443
sku;2157
ska;3274
smu;2224
sma;2900
smi;2961
swe;4700
stä;9678
stü;5312
sys;2077
sze;3298
sse;45144
ssc;3889
ssa;3370
ssi;10899
ssu;2355
sst;12748
ste;99649
spä;3087
sta;47196
sto;8539
sti;23385
stl;3436
stu;11900
str;24206
sts;2152
suc;7462
sun;6222
sve;4146
tal;9741
tag;20117
taa;5803
tab;2456
tad;7069
tbe;2683
tau;4139
tat;9461
tar;9305
tan;14092
tde;2030
par;13397
pas;3325
kün;5489
pan;3988
läg;2164
läu;2369
läs;3869
lär;4896
län;8281
pfe;5055
pfl;2915
pen;5533
per;12520
pet;2296
pel;2681
pek;2292
pla;9572
pie;16428
pit;3382
por;5492
pos;4071
pol;11577
plä;2462
ppe;7690
pte;2337
pra;4109
pri;6401
pre;11660
pro;27920
pun;3950
prä;9178
prü;2510
lös;2894
lüc;2239
qua;3473
que;2178
mög;5150
ngl;3311
ngr;2521
ngt;4974
ngs;28713
nge;68386
nga;3684
nha;4272
jäh;4666
nhe;4322
neh;9891
nei;3243
nel;4029
nen;78182
nem;17879
ner;50718
net;9760
nes;10016
neu;14967
neb;2657
nfo;2433
nft;4526
nfa;6972
nce;2665
nch;6407
ndu;4691
ndr;2862
nds;7200
ndo;2465
ndl;6828
ndi;10753
nde;108541
nda;3294
nal;11608
nam;2541
nan;9536
nac;32743
nag;2009
nah;6852
nbe;4853
nba;4061
nau;4162
nat;13502
nwe;2377
nwa;2288
nve;5060
nun;13754
nut;3678
nur;14246
ntw;6416
nts;9055
ntr;7771
nti;7794
ntl;6884
nta;8168
nte;61643
nsp;4697
nso;2739
nst;23541
nse;10409
nsg;2187
nsi;4628
nsc;16544
nsa;4866
noc;17796
nom;3744
not;2494
nor;4648
nne;25539
nna;2349
nni;2060
nnt;16894
nns;2586
nma;4204
nli;4721
nla;3160
nkf;2230
nke;9691
nku;2581
nkt;7895
nkr;2297
nig;11754
nie;15360
nic;42658
nis;24936
nit;3696
nio;2466
nik;2791
ogr;3225
ogi;2028
oga;2364
oge;3981
ohl;5030
ohn;9211
käm;2073
ohe;2484
och;41808
ock;4350
ode;15016
odu;2483
off;9651
obl;2761
obe;6199
nze;12938
nzi;5893
nzl;2108
nzu;3686
owi;2382
kön;11841
oze;9400
ozi;3645
otz;2347
opä;2094
ote;6824
ott;3300
oto;2197
ost;8739
osi;3754
ose;4998
oss;5126
our;3262
opp;2898
ope;2401
opf;2858
opa;2719
orm;8870
orn;2396
ord;17913
ore;6431
orf;2913
org;11044
ori;6228
ort;19244
ors;10671
orb;3134
ora;3696
old;3288
olc;2416
oli;12404
oll;31511
olf;2604
ole;2431
olg;7969
olo;2894
ona;10774
ond;8868
one;15502
oni;4723
onn;9230
ons;12163
ont;7654
onz;4470
oma;3206
ome;3410
omi;3024
omm;20183
omp;3527
lch;4464
lde;7431
ldu;2603
lad;2088
lag;13448
lan;34234
lam;3322
lar;5548
lat;7228
las;11699
lau;13137
lbe;3618
lbs;6087
kur;6870
kun;8882
kul;3650
kte;9637
ktu;3161
kti;11661
kto;2777
lor;2374
log;3607
los;9500
lti;2544
lts;2353
ltu;5277
lug;2920
lso;2517
lst;2908
lte;33033
lsc;4149
hät;5524
häu;2114
häl;3631
hän;3753
häf;5052
lge;6050
lfe;3621
leu;3180
les;6762
let;8287
ler;28593
lem;7907
len;39862
lek;2100
lei;32214
leh;3411
leg;10866
lec;2357
leb;8124
lls;6598
llu;3513
llt;13614
lla;4052
lle;59287
lli;14335
lke;2379
lit;14705
lis;9207
lio;5772
lin;16478
liz;3496
lic;60970
lia;4177
lik;2875
lig;10926
lie;27745
mac;11365
mai;2664
mag;2421
mar;10549
mas;3984
mal;16764
man;30636
hüt;2170
mat;6452
mbe;4239
mbu;2384
med;3430
maß;2128
met;5784
mes;3170
mer;24646
mel;4198
men;49357
mei;14969
meh;14739
lve;2204
lun;12492
lut;2335
lus;6312
höh;3862
hön;2004
hör;6196
mpf;6393
mod;3017
mon;8017
mor;3504
mst;3315
mte;4066
mus;13134
mut;4027
mun;5240
min;14854
mil;12577
mir;2438
mis;7338
mit;65683
mic;4016
mie;4924
mmu;3381
mmt;6424
mmi;2247
mme;32780
wür;6214
wäh;4715
wär;4484
zte;7091
zug;6017
zuf;2392
zur;13191
zul;2325
zum;13942
zun;7762
zus;10430
zwa;3274
zwe;12593
zwi;6634
völ;2160
zeh;3513
zei;24321
zeu;3310
zes;2529
zen;26994
zel;3287
zer;7635
zah;6381
zog;2190
zli;3050
zia;4334
zie;14147
zig;4996
zin;2572
yst;2731
uße;5892
yer;3198
tür;4624
tän;4711
tär;4597
tät;8286
wun;2635
wur;11603
woc;5979
wor;11345
wol;8127
woh;7014
wes;6364
wer;39878
wen;17637
wel;10956
weh;2091
wei;43524
weg;9358
wec;2202
wir;35208
wis;10430
wie;33064
wic;6128
win;5919
wil;8134
sät;2219
röß;3310
wan;5339
rün;6183
wal;5896
war;29525
was;12421
rüh;4445
wah;5546
wac;3597
rüc;10912
rüb;2034
räs;6199
räu;2310
vie;18133
vol;6200
von;47305
vom;6230
vor;43075
rän;3349
räg;3729
räc;2180
ver;94042
ves;2217
ven;5177
vat;3546
urü;4154
usl;2327
ush;3116
usi;3659
usg;7609
use;7587
usc;4905
usa;8002
ust;9644
uss;22860
utl;2431
uti;3658
ute;16475
utz;4846
utt;2430
uts;15188
uto;4160
urd;10738
urc;12286
ure;4660
urg;5838
uri;2673
uro;13979
urs;4025
urt;5053
urz;3416
upp;4282
upt;4446
ums;6222
umm;2193
ume;3960
unt;21943
uns;9690
unk;8055
uni;6460
und;135017
ung;112739
une;3026
unf;2819
ukt;3260
ult;3858
uli;3197
ule;4507
uld;2446
uge;7786
uft;6358
ufs;3692
uhr;3886
ude;5556
udi;3132
uch;46907
uck;4054
uer;12948
ufe;6422
ufg;4565
uen;8804
uel;2561
uar;3281
ubl;2077
ube;3976
tzl;2722
tzt;18144
tzu;5135
tze;15770
twa;6874
tve;2032
trä;4725
tur;9302
tut;2476
tun;21847
tum;2038
tud;3083
two;3990
twi;3169
twe;3289
tre;16810
tra;28819
tri;13683
tru;5520
tro;8938
tsa;2918
tse;2231
tsc;29162
tsp;4181
tst;5602
tte;39735
ttl;3020
tma;2544
tne;2429
ton;4854
tor;10612
tik;8565
tie;16011
tig;25437
tit;3913
tis;15239
tin;6336
tim;7141
tio;29209
pät;2976
tiv;7322
tli;18629
tle;5052
tem;5719
ten;142994
tei;23375
tel;27579
teh;8700
tea;2373
tec;3589
teu;6253
tet;19173
tes;8927
ter;106597
tgl;2279
tge;5376
tho;2560
the;7468
tha;3563
zäh;2560
ütz;3197
ürf;2980
ürg;3563
ürd;5283
üss;9022
ürz;2104
