cip;10057
eba;4261
ebe;7148
ebi;2301
ebl;2278
ebr;4092
ead;3778
ean;2861
eal;9084
ear;3756
eas;2785
efi;5567
efo;2167
efe;9030
ega;15752
edi;22903
ede;16949
eda;14620
edu;4482
edo;5456
ecl;4222
ech;14799
eci;31388
ece;19786
ecc;6672
eca;3636
ecu;11589
ect;26698
ecr;2967
eco;15210
drá;3742
drí;4356
dur;9333
dor;24118
don;9297
dom;3769
dol;3024
dos;59309
dmi;2596
dió;5572
doc;2869
duc;10864
dri;4081
dra;2622
dre;5274
dro;3175
dic;24196
did;11000
dia;15985
der;27592
des;59203
det;5426
dez;2216
deb;10854
dea;2889
ded;2722
dec;14203
def;5583
dej;5208
del;80239
den;30728
dem;14227
dep;6463
div;3804
dim;2103
din;4831
dio;13689
dir;10819
dis;17457
dit;2902
die;10901
dif;7505
dig;2767
dij;8624
rga;7573
rge;6975
rgo;6908
ret;11439
res;104894
rev;9614
reu;2591
rez;3421
rea;17035
ree;3619
ref;7024
rec;50834
red;8176
rei;3068
reg;14656
rem;10266
ren;27758
rel;7582
rer;5840
reo;4515
rep;10696
rda;7456
rdo;6923
rdi;5662
rde;7201
rco;3488
rci;5995
rch;2808
rce;6481
rca;11638
raz;4263
rar;20725
ras;34869
rat;14715
rav;4428
rag;2537
ran;43694
ram;10616
ral;16561
rab;14597
raf;2459
rae;2356
rad;27238
rac;19192
rpr;2166
rpo;2784
ror;2076
ros;33558
rot;5558
rom;6494
ron;36640
rop;13926
roy;3874
rov;5767
rob;9012
rod;8740
roc;6397
rol;7327
rof;3883
rog;4830
rno;12430
rna;10629
rne;4227
rió;3411
rma;23377
rme;6769
rmi;8247
rlo;6693
rle;3526
rla;4098
óxi;3127
riz;3087
rio;39106
rir;2690
rit;8767
ris;10882
riv;3752
rig;5228
ril;4070
rin;7981
rim;17189
ria;25497
rib;7202
ric;13753
rid;13903
rie;9013
nóm;3870
rtí;2460
rue;2712
ruc;3872
rup;5540
rus;2182
rut;2487
rva;3176
rvi;4714
rsi;5391
rso;13252
rsa;2526
rse;12863
rta;20806
rto;10435
rte;24583
rti;21090
rtu;4585
nía;5200
rmó;2892
rqu;11986
rro;10544
rri;9158
rre;14128
rra;11761
sab;9067
sac;4744
sad;10947
ómo;3019
sal;14357
sam;3092
ómi;3746
óni;2091
san;12004
sas;11393
sar;15820
ólo;6701
óla;2495
núm;2260
rza;2621
rzo;2515
siv;3457
sie;9440
sid;21157
sic;8936
sib;5493
sia;3778
sit;12664
señ;6143
sis;10952
sin;18326
sio;9317
sil;4397
sim;5174
sig;9077
scr;4312
scu;7114
sde;10283
sca;11152
sce;3945
sci;2293
sco;7261
ser;26800
ses;12478
sea;4860
sei;2077
seg;23852
sec;8262
sep;2123
sen;18946
sem;6981
sel;3670
spu;8225
spo;8897
spe;19140
spi;4247
spa;12971
sot;2250
sol;11418
som;2186
son;22389
sor;5872
sos;13997
soc;8206
sob;11893
squ;2541
sla;3930
smo;12363
sió;15165
sma;3046
stá;17009
stó;2640
ste;34878
sta;95449
sto;29999
sti;30128
stu;8094
str;35065
sua;2634
sue;4013
sub;4566
suc;2161
suf;3095
sul;5879
sum;5296
sup;8419
sun;2200
sus;18877
sur;3776
tal;23098
tab;11832
tac;11737
tad;34419
tat;3280
tas;24599
tar;42750
tan;30934
tam;25517
tbo;2506
pci;3118
par;99153
pat;5541
pas;17522
pac;8773
pad;4802
pag;3702
pal;8711
ños;20201
pap;2160
pan;5063
ñol;3594
pañ;12796
pez;2537
pec;11043
ped;4206
pen;11439
peo;3087
per;68372
peq;2021
paí;9176
pet;5964
pes;6517
pel;7524
pla;13914
pli;11461
ple;9129
plo;4386
pia;3204
pid;4208
pic;2047
pie;6129
pin;3668
pio;4540
pir;2290
pis;2470
pit;5310
poy;2408
por;95437
pos;18198
pon;13036
pol;12363
pob;2738
poc;7391
pod;11020
ñan;2362
ñal;3536
ñad;3234
pta;2541
pub;2561
pud;2029
pti;2027
lít;6069
pra;3028
lín;2214
pri;21149
pre;59028
pro;51421
pus;2209
put;2955
pun;6352
pul;4288
pue;27021
pró;3473
pué;5514
más;36021
méx;2053
mía;2400
que;243612
qui;34175
qué;5135
quí;3409
ngo;4214
ngu;3588
ngr;3827
nge;2925
nga;3620
neg;5430
nen;7925
nem;3393
ner;24970
net;3631
nes;50800
nea;3036
nec;6784
nfi;3693
nfo;7038
nfl;2206
nfr;2564
nez;2160
nfe;3185
ncr;2492
nco;11436
nci;59469
ncl;5755
nce;11922
nch;3384
nca;8697
ndu;3633
ndr;5486
ndo;52531
ndi;23199
nde;27299
nda;18862
ncu;6324
nal;27528
nam;3198
nan;7697
nar;16014
nac;12962
nad;20753
nat;4707
nas;19201
ión;94118
ntó;4442
nvi;4538
nve;9620
nun;7397
nut;2337
nua;2197
nue;16090
nto;58680
ntu;3422
ntr;48690
nti;23125
nta;53025
nte;139815
nsu;4383
nso;4249
nst;10534
nse;10676
nsi;10639
nsa;11990
nqu;7786
noc;9971
nom;6078
not;4184
nos;38477
nor;8271
nov;4417
niñ;2997
nió;2964
nif;3847
nie;3974
nid;15642
nic;18469
nia;3848
niz;4135
niv;5089
nis;10151
nit;3449
nio;5319
nim;3619
nin;4032
ogr;7763
ogo;2014
oga;3499
oja;2401
oce;8404
och;5153
oci;17449
oco;7126
obs;2234
oca;13037
ode;8178
odi;4093
odo;20410
odr;5245
ocu;7292
oda;8161
odu;6331
ofi;3168
ofr;2270
ofe;4279
oba;5385
obr;16880
obl;8296
obj;2391
obi;8764
obe;3362
nza;9174
oye;3829
osé;2188
oti;4448
ote;7072
otr;18559
oto;6589
ost;12907
ota;11026
osi;11324
ose;3402
osp;2381
oso;8276
ovi;6878
orí;3435
ova;2181
ove;6185
opo;5279
opi;7218
ope;6414
opa;4391
opu;3934
olí;7302
orm;18902
orn;4703
oro;3976
orp;2702
orq;9454
orr;9095
orc;2416
ord;8300
ore;24447
org;5744
ori;19387
osa;10063
ort;24819
onó;4553
omí;2286
ora;32572
oqu;2396
ola;10422
oli;10215
oll;4135
íti;7686
ole;10606
olo;11430
olu;5512
olv;4878
íst;2560
ona;41503
ond;17688
onc;11001
onf;6570
one;48063
ong;3521
oni;7850
ono;13683
ons;23717
ont;31656
onv;6450
oma;6222
ome;19901
omb;10361
omi;10074
omp;19495
omo;30772
omu;5262
gún;8004
lca;3804
lde;2738
lda;2275
íse;2632
lab;6167
lac;9654
lad;11641
lan;21643
lam;9001
lar;27675
lat;6371
las;72570
lav;2015
laz;3820
íci;2314
ícu;3395
lon;10991
lom;3011
lor;7521
loc;5601
log;7625
los;120130
lot;2352
lme;7945
lti;9079
lto;4107
ltu;2874
lud;2208
luc;6447
lug;4045
lue;3645
ías;7828
ían;7291
lta;12377
lqu;2785
lgu;7413
lgo;3897
lga;2189
ley;3545
lev;10174
les;45809
let;4875
ler;6037
leo;2948
lem;9863
len;11168
lej;3081
leg;15844
lec;11569
lea;4463
lla;21959
lle;23349
llo;20845
lit;7095
lis;8499
lir;2172
lio;3424
lin;5586
lim;5209
liz;12654
lic;25553
lid;16686
lia;10572
lib;6857
lig;6504
lie;2782
mac;5468
mad;12155
mag;3482
mar;25862
mas;14611
mal;7476
man;33063
may;8046
mat;6723
mba;6561
mbi;21860
mbr;12609
mbo;2682
med;14777
mañ;2451
met;8314
mes;8966
mer;26193
men;69181
mej;7440
luy;2035
lva;2697
lve;3452
lvi;2648
lui;3051
lun;2496
lum;2002
lus;4362
mpi;3251
mpe;8869
mpr;15844
mpo;18880
mpl;15615
mpu;3626
moc;2984
mod;5456
mon;7822
mom;4766
mov;2728
mor;7117
mos;36925
mot;3571
mpa;11272
mue;5564
muc;11380
muj;3856
mul;3259
mun;15962
iño;2797
muy;9541
min;23290
mil;19375
mir;3364
mis;16271
mit;9040
mic;7802
mig;4698
mie;21710
mid;2408
ién;13787
vía;3133
zad;8059
zac;4147
zan;3294
zar;10500
zas;2991
zon;4090
yud;3153
yor;7360
yec;4080
yer;4476
yen;2029
ués;5795
xtr;3482
téc;2055
xpl;5242
xpe;3568
tán;7062
xis;3192
xim;5068
xic;3595
sól;6310
ría;22672
vue;3277
róx;3007
rón;2358
via;6415
vio;3912
vir;3807
vil;5639
vin;4237
vic;6300
vid;13246
vie;11530
viv;6521
vit;3263
vis;13318
voc;3489
vol;7113
vor;2313
vot;2384
vos;6782
vez;6576
ver;26633
ves;6273
ven;19830
rán;9422
vel;6139
vec;4671
val;10481
van;7036
vam;3424
var;10166
vas;6221
vac;2584
vad;4878
uye;2884
uvi;2527
uvo;4107
usi;4914
usc;3729
usa;5796
ust;13041
uso;5686
uti;5368
uta;6462
utu;2322
uto;10425
ura;28069
urg;2360
uri;7237
uro;12811
urr;3616
urs;3743
upa;3080
upe;6077
upo;5760
upu;2212
ump;2764
umi;2636
uma;6958
umb;2370
ume;7009
unt;16219
unq;4935
uni;22271
uno;14266
unc;10937
und;18230
una;61055
une;2098
ult;11451
ulo;6208
uli;2813
ula;13434
uid;5602
uie;17147
uil;3132
uin;2608
uip;5453
uir;6190
uis;4099
uje;4455
ueñ;3441
uit;3184
uga;10412
ugu;2193
uct;4934
uda;13271
udi;8532
ubr;2937
uca;2563
uce;3607
ucc;3590
uci;9820
uch;14861
uev;11664
uer;29406
ues;23967
uez;2601
udo;2465
ueg;6836
ued;16987
ueb;3864
uen;20407
uel;13931
púb;5406
uat;3941
uar;7671
ual;16112
uan;15411
ubi;5213
ubl;2701
uba;2194
uad;3499
uac;4384
tró;2886
trá;2978
tur;17131
tuv;6465
tul;3217
tun;2474
tua;11215
tud;5864
tuc;2635
tre;27218
tra;80056
tri;13815
tru;5983
tro;40622
tió;4519
tod;24178
toc;2002
tos;40547
tot;2741
tom;5088
ton;7807
tor;33203
til;6434
tif;2989
tie;25477
tig;5405
tir;9641
tit;10677
tis;3765
tin;14946
tim;13957
tip;3203
tio;3068
tia;2476
tic;30266
tid;16016
tiz;2245
tiv;24865
tem;12780
ten;44585
tel;11578
teg;4154
tea;3112
tec;4982
tes;34701
ter;47221
