kn;28898
hå;14135
li;145017
lh;2912
hä;22392
lk;17828
lj;27728
le;130689
ld;36277
lg;5663
lf;7133
la;168280
lb;6597
hu;20896
hj;6045
dä;14874
då;8401
hi;9977
ho;23562
id;67148
ic;22816
ib;7036
ia;20883
ih;2005
ig;123711
if;18709
ie;29373
dö;4907
hy;3377
ir;13744
is;103466
it;70826
iu;2502
iv;47195
ik;62922
il;143386
im;12044
in;335832
io;61401
ip;6714
je;22083
jd;2438
få;16780
fä;10656
ja;34057
tä;30031
tå;12600
xi;2494
xp;2445
xt;6453
sö;16460
xa;2924
xe;5283
sä;31399
wi;2403
så;33870
rö;14899
wa;2059
we;4298
vl;4661
rä;40595
vi;110088
rå;45233
vg;3237
vt;6203
vu;5117
vr;4200
vs;15367
vn;5208
vo;3874
uv;4915
ve;110248
vd;3703
va;107073
uk;17979
ul;29136
ue;5737
uf;2278
ug;4384
ur;46321
us;31462
ut;84911
um;19068
un;86340
up;39002
ty;22514
tu;35495
tt;243351
tv;23232
ub;6879
ua;3812
ud;21110
uc;2704
to;60232
tn;23336
tm;4708
tl;12898
ts;69977
tr;79323
tp;3117
tg;6583
tf;8861
te;267831
tk;2983
tj;7170
ti;217853
på;70914
th;6399
tb;12190
tc;2884
ta;193433
su;18686
sv;34697
ss;69144
st;245661
sy;16960
sl;37126
sk;170718
sn;18187
sm;17200
sp;37697
so;113784
sr;6240
sd;5365
sc;7510
sf;11057
se;105006
sh;7787
sg;4605
sj;13694
si;70617
nö;3122
sa;104628
sb;10820
rr;15457
rs;92204
rt;58516
ru;41006
rv;18211
ry;12155
rp;3831
ro;71501
rn;72674
rm;30332
rl;22888
rk;48731
rj;9573
nå;14723
ri;132747
nä;26815
rh;9139
rg;24846
rf;13224
re;199028
rd;46284
rb;35527
ra;235965
mö;13769
må;24991
mä;19260
lö;11216
pt;7103
pu;7034
pp;58285
pr;57249
ps;10136
vä;53616
vå;26942
yg;15560
yf;2741
yc;17077
yd;8955
ya;6420
tö;12783
yt;14058
ys;15026
yr;16272
yp;3362
yn;9142
ym;5054
yl;5816
yk;3760
äc;5913
åv;3862
ån;51592
åt;18105
ås;10348
år;59263
åg;27331
åe;4129
ål;24441
åk;5407
åd;18397
ät;36923
äv;15458
äx;3704
äm;22338
äl;59733
än;81142
äs;20427
är;153782
äd;8778
äg;24209
äf;2815
äk;12706
öv;24348
öt;10343
ör;207347
ös;11201
öp;7742
ön;10418
öl;8847
öm;6254
öj;9653
ök;17981
ög;9726
öd;12196
äga;3637
äff;2038
äge;6307
ägg;7853
äde;3713
äck;5904
änn;10617
änk;5404
äns;10847
änt;3877
ämp;2761
ämm;2228
ämn;9779
äng;11650
änd;25933
äke;3532
älp;4370
äls;2858
ält;2144
älv;5828
älj;4912
äll;26328
äkt;2942
äkn;2817
äld;4019
äve;10212
ärf;2840
ärg;2380
äri;2232
ärk;4331
ärl;4534
ärm;4972
ära;7160
ärd;9064
äre;4503
äsa;2485
ärn;4230
ärt;2692
ärs;4437
äst;10458
ätt;29949
åga;5648
åen;3162
åde;11330
åda;4049
ågo;11845
ågr;3823
ånd;3339
åna;2897
ång;20436
åll;11711
åld;2119
års;2985
årt;3663
åre;4918
ård;7917
åra;4288
åst;5343
åte;4575
ått;4747
bju;3202
bil;18496
bin;2274
blo;2092
ble;7467
bli;13662
bla;7037
bok;4750
bol;3456
bor;9304
bos;2027
bba;2788
ban;5280
bak;3979
bat;2011
bas;3788
bar;17044
beh;10975
beg;3059
bef;2225
bed;2485
ber;17106
ben;2881
bel;4782
bes;16037
bet;30786
bib;2479
bid;2307
bri;3259
bro;3493
bra;7341
bre;3295
bru;5137
bun;2553
bud;2678
byg;8781
aka;3772
ake;3148
agi;2313
ags;4885
agn;3952
anv;9565
ann;13917
anm;2382
ant;18623
ans;35923
ane;5701
anf;2386
ang;7853
ani;6477
ank;5168
anl;5899
ana;6222
and;88574
amt;13736
amm;16462
aml;4642
amn;4112
amp;2278
amh;9027
ami;3623
ame;4627
amb;2559
ama;4090
aly;2006
alv;2136
alt;8700
als;3137
alm;2920
all;45912
alk;2227
ali;8634
ald;3411
ale;11798
ala;11969
akt;21146
abb;2931
aft;4518
aff;3116
afi;3126
aga;8851
age;16681
adi;2934
ade;48367
ads;5799
ack;6359
ada;2017
are;44391
ard;3849
arb;23033
ara;29933
arn;22278
arm;2792
arl;4095
ark;12065
arj;3637
ari;12685
arr;2556
ars;6781
art;17718
asi;2496
ase;3011
ask;2829
apa;3920
ape;4593
app;7765
avs;7023
avg;2987
ave;2111
ata;6878
ast;18023
ass;10269
ato;5430
ate;12779
ati;37167
att;118125
ats;14767
atu;7339
jer;4643
jek;6649
fäl;3227
fär;6498
jar;2774
jan;6145
jag;13493
jon;2178
jor;6305
fåt;2006
får;7456
jli;6482
itu;4123
itt;16076
isk;35899
isn;2880
iss;7601
ist;21470
ita;4371
ite;17010
iti;10456
ivt;2965
ivs;3248
ivn;3027
iva;9106
ivi;6404
ive;11608
ion;50772
iot;2650
ise;6561
isa;10221
ire;3200
kil;6681
kic;2157
kin;2986
gån;8400
går;9749
gäl;4625
gär;3540
kho;3019
kem;2301
kel;5105
ken;15334
ker;19325
ket;19037
kra;8889
kre;3247
ksa;7312
kro;4942
kri;17281
kot;2267
kos;4708
kor;11447
kop;2671
kon;24296
kom;40361
kol;14324
kog;2763
kna;9161
kni;17393
klu;2704
kla;14804
kli;13181
jus;3179
juk;4310
jun;2047
jur;2642
jud;4456
kat;9157
kar;20650
kas;4788
kap;15153
kan;41370
kal;17729
kam;2035
kad;7022
för;161799
föl;5725
ham;2565
han;29315
hal;4084
har;41299
had;4663
hel;11465
het;32031
her;2162
hen;2908
hem;6726
där;14139
hin;2080
his;2467
hit;3128
gle;2854
gli;3390
gla;3246
god;4512
gni;4780
gna;7053
gon;5851
gor;5287
got;5209
gsb;2264
gsa;2152
gsk;4316
gsf;2288
gru;12034
gra;18031
gre;7944
gst;5160
gsl;2361
gsm;2211
gss;3144
gsp;3605
grä;3297
ial;7831
ibl;3301
iet;2879
iel;3428
ien;5769
ier;10443
ift;10828
ifr;2157
ifi;2456
ick;11861
ice;4583
ids;3870
idr;3104
ido;2145
idn;2141
idi;6283
ide;9467
ida;12166
ika;18327
ige;15597
iga;26809
igh;13047
igg;4163
igt;24096
imm;2165
ime;2448
ind;11779
ina;13325
inn;30521
ino;8933
inr;2661
int;39033
ins;16654
inf;11081
ine;6536
ing;148721
ini;4618
inl;2705
ink;4102
inv;2827
ike;8645
ila;2724
ikt;14650
iks;4015
ill;86737
ilk;6802
ilj;12157
ili;2468
ild;16188
ile;2830
ilt;2794
hol;5177
hon;5005
hos;3171
hov;2832
hop;2803
hjä;5423
hun;2009
hus;5733
hur;7828
huv;3029
ffe;5073
ffa;2654
fer;3481
fek;3687
bäs;2023
bär;3251
bät;3117
fas;4728
fat;6353
far;6347
fan;2960
fak;2941
fal;6334
ext;4196
esö;2525
exp;2314
exe;3296
eta;20179
ete;34137
eti;2768
esp;2912
est;18604
esu;4976
ess;20546
eto;2747
etr;2164
ets;23001
ett;52496
ety;3324
erä;3441
eve;8398
eva;3495
evi;2288
eur;2390
elä;2076
ept;2177
epr;2221
erk;22138
erl;6501
eri;33592
erg;8542
erh;4316
ere;7080
erf;4721
era;63078
erb;4711
esk;4612
esl;5604
esi;2270
ese;5362
erv;8579
err;2026
ert;6746
ers;30743
ern;35029
erm;3053
ero;3074
ekn;4853
eko;7228
ekt;21523
ela;15774
ele;12284
ehå;3607
eli;3364
eln;4588
ell;43712
els;21602
elt;7891
ehö;4591
emb;2659
ema;4543
eme;7655
emm;3006
emo;4108
emi;4450
emp;4234
ems;3153
ene;4659
enh;5162
eng;4497
ena;9613
end;14649
eno;12592
enn;8953
enk;3405
enl;4202
eni;5356
ens;42043
ent;33722
egl;2464
egn;2137
ege;8829
egi;4985
eha;4458
egr;3731
eho;2453
eka;2402
öte;5476
gjo;3518
öst;5626
git;3190
gis;5661
giv;3897
gio;2080
gif;6077
örm;2675
örl;2976
örn;2531
örs;25675
örr;4103
öru;2757
ört;4072
örv;3450
öra;13414
örb;5766
örd;6205
ghe;13191
öre;23485
örf;2241
örh;2827
öri;2239
örj;5415
örk;2502
ggn;4600
gge;5489
gga;6197
öpp;2501
gen;68044
get;12275
ger;23296
ges;4169
gem;2944
gel;4669
öns;3722
gde;2173
ölj;5783
öka;7973
gas;4386
gar;39961
gat;3459
öke;2202
gam;2443
ökn;2716
gan;12146
öjl;6453
ögs;3274
bör;8307
frå;28864
frä;2283
fte;21468
fta;4241
ful;4324
fun;5410
fra;12418
fre;2555
fri;6668
for;25620
fon;2544
fol;3600
fle;7772
fly;3936
båd;4400
fic;3985
fil;4796
fik;2997
fin;20440
fis;2972
örä;3870
öve;16762
övr;2579
dad;2418
dag;16003
dat;8816
das;5007
dar;12420
dan;20147
dam;2340
dda;4415
dde;3937
cks;11560
ckh;3046
ckn;3056
ckl;9644
öde;2747
cer;5757
ces;2114
cen;7731
cha;2739
cia;4341
che;4378
cke;17798
cka;11591
ebo;2310
efo;2817
eff;2916
ebä;2315
eft;12825
edl;4074
edn;4784
edi;5019
edd;3412
ede;8472
eda;18338
eds;2099
edo;2322
edr;2088
eck;13347
eci;4326
dus;2130
dor;3324
dom;6296
dok;2454
dna;2393
dni;17771
doc;2964
dst;3057
duk;5373
dri;7880
dra;24066
dre;5782
dro;2063
dsk;4903
dia;2821
der;60329
des;20681
det;81044
del;32120
den;77239
dem;5686
dle;4011
dla;4978
dli;7941
din;6470
dir;2599
dis;6969
dit;4281
die;5608
dig;18006
dfö;2466
dju;3212
rhe;2664
näm;4191
när;15616
näs;3320
nät;2879
rga;5963
rgi;2747
rge;2968
rgs;2164
ret;17507
res;26781
rev;3757
rfa;3684
rds;2568
rea;2564
ref;2729
red;14300
reg;9755
rem;2476
ren;28069
rek;7361
rel;11287
rer;11873
rep;4355
rda;5010
rdn;3355
rdi;3349
rde;16568
rbu;2246
rap;3722
rar;20617
ras;16158
rat;18616
rav;3980
rbj;2460
rbe;23716
rag;5527
ran;27024
ram;19046
ral;4508
rak;5189
raf;7258
rad;21273
ror;4631
ros;2927
rot;5331
rom;2659
ron;5738
rop;4630
rov;3063
rob;4298
rod;6714
roc;3805
roj;5924
rol;5942
rof;2199
rog;7422
rna;49795
rne;5406
rni;2330
rma;12379
rme;6455
rmi;2002
rli;8068
rhå;2806
rld;3216
rle;2239
rla;2611
rkt;2368
rks;8063
rkn;4403
rko;2229
rkl;3418
rke;8077
rka;11279
rfö;5680
rja;5005
rje;3845
rio;2442
rit;9196
ris;14324
riv;10918
rig;14119
någ;11868
rik;12946
rin;33335
rim;2004
ria;6298
rid;3448
rie;7754
rif;3870
rsä;4536
rsö;4482
ryc;3442
rup;6577
run;9328
rum;5899
ruk;6783
rus;2555
rut;5412
rva;5024
rvi;4479
rve;3060
rsk;12648
rsl;3707
rsi;4874
rso;10249
rsp;2383
rsa;2886
rse;6891
rta;6050
rst;14696
rss;2624
rte;8311
rti;6401
rts;4731
rre;5442
rra;3428
sad;3321
sak;4899
sal;2879
sam;42797
sbe;2742
san;7232
sat;11068
sas;2206
sar;8632
ryg;2055
rvä;2313
sgr;2138
sju;4838
sie;2671
sid;8299
sit;9906
sis;3564
sin;13796
sio;6005
sik;5345
sig;14840
sda;2598
sch;3935
ser;33343
ses;2124
set;5410
sed;6343
sen;26747
sel;2853
sek;3895
spo;3810
spr;8445
slä;3379
spe;13809
spl;3027
spa;3093
skö;2601
sol;2671
som;79048
son;17564
sor;6195
skä;2901
soc;3715
små;2723
sli;4841
slu;10753
sky;4054
sla;10482
ski;12008
sko;21236
skn;3611
skr;13122
sku;9176
skt;6120
sfö;4807
ska;68895
ske;10095
sjö;2940
sna;4307
sni;9717
sjä;5544
sma;3471
sme;3050
stå;11306
stä;20970
stö;8253
syn;4503
sys;6242
svä;2667
svå;2710
sse;8983
ssa;14348
sso;9108
ssk;2240
ssi;5431
ssu;2517
sst;5534
ste;38954
sta;46099
stn;5789
sto;20839
sti;17840
stu;9797
str;21690
sty;7869
sul;3994
sut;4807
sur;2016
sva;11163
sve;15063
svi;2092
tak;5305
tal;23852
tag;15773
tab;3184
tad;12192
tbi;6994
tat;13582
tas;7365
tar;25683
tan;20421
par;12567
pat;3010
pas;5771
pan;3954
läg;10731
lät;3263
läs;6080
lär;6670
län;11470
läm;4979
läk;2750
pgi;3510
pec;3417
pen;10098
per;24644
pet;5743
pel;8673
pek;3926
pla;16454
pli;4252
ple;3407
pin;2455
lån;4845
låt;2795
por;7581
pos;4619
pol;5740
pps;4398
ppl;5077
ppn;2670
ppo;3239
ppa;4288
ppd;2709
ppe;9363
ppf;2501
ppg;4279
pte;2196
pra;2628
pri;9363
pre;8252
pro;31002
pun;2828
prå;2286
lös;4672
män;8346
mäl;2240
mär;3790
mål;6748
mån;9399
mås;4652
möj;6442
möt;4061
ngl;2578
ngr;3058
ngt;2445
ngs;29714
nge;43328
nga;34600
ngd;4267
jän;3800
jäm;2691
jäl;10780
jär;3113
nhe;5495
neh;3332
nel;5161
nen;20188
ner;32484
net;8477
nes;3446
neb;3000
ned;3727
nfo;7325
nce;2341
ndu;2294
ndr;18750
nds;10181
ndn;2138
ndl;10182
ndi;8287
nde;92761
nda;18631
nal;10017
nam;3143
nan;9662
nar;13186
nad;15688
nab;2182
nat;16778
nas;13012
myc;7712
nya;5646
nve;2215
num;2322
nto;3151
ntr;13703
nti;6371
ntl;3390
nta;16003
nte;46412
nsu;2461
nsv;4182
nsp;3503
nst;23629
nss;4216
nse;8071
nsi;4650
nsl;4904
nsk;26836
nsa;7098
nmä;2061
nlä;2611
nom;24902
nor;11856
nne;16435
nna;26497
nno;3155
nni;7024
nns;14669
nli;9210
nke;5022
nkl;2423
ngå;2980
nka;3681
nkt;6310
nfö;4169
niv;4704
nis;12687
nit;3743
nin;88106
nik;5612
ogr;7636
ogi;4830
oge;2341
kär;3075
kän;6776
oje;5923
oce;3567
och;144994
oci;3146
ock;19228
ode;6982
oen;2698
odu;6287
oft;3389
off;2293
obb;2121
obl;3565
obe;2418
nyt;3667
nvä;9714
jön;2056
kör;2314
köp;3856
oti;2352
ote;5739
ott;8146
ots;3250
oto;3151
ost;9967
ota;2990
osi;2383
oss;5605
ovi;2100
ova;2911
ove;2797
opp;7665
ope;2408
orm;15839
orn;6727
orr;3380
ord;17707
ore;5912
org;10317
ori;7369
ort;22378
ors;10385
ora;6537
ola;9558
oli;15630
oll;7848
olk;4199
ole;2852
olm;4370
olo;6552
oka;4413
oku;2340
ona;5791
ond;2582
onf;2123
one;28699
oni;2599
ono;6877
ons;17210
ont;11341
oma;4195
ome;3313
omb;2505
omi;4154
omf;4607
omm;31047
omp;5280
omr;6897
oms;6048
lde;9218
lda;5944
ldn;6540
ldr;4298
lad;8110
lag;19236
lan;41344
lar;22708
lat;12303
las;12059
lba;2598
kvi;3082
krä;3528
kva;6019
kus;2462
kur;8477
kun;13469
kul;9827
kså;9565
kta;6646
kte;14408
ktu;3994
kti;27084
kto;4347
kvä;2013
gör;12588
kyd;2513
lok;3672
lop;2055
lor;3725
loc;2256
log;6768
lni;8878
ljö;6557
lti;4094
lts;2099
ltu;2858
lsk;3910
lss;2182
lst;4941
lta;6822
lte;4332
lse;14957
lsa;3862
lmä;3279
häl;5657
hän;3555
här;9481
lev;12373
les;3377
let;14941
ler;44776
lem;7150
len;13519
lek;5572
led;11006
lls;11811
llt;13929
llv;3304
lla;38119
llb;2884
lld;3693
lle;49257
llf;2718
llg;3032
lli;3757
llm;3556
lln;6175
lko;3794
lka;3104
lke;5415
lju;2648
lje;5351
lja;7100
lit;14736
lis;7581
lir;4615
lio;2178
lin;22667
liv;6985
lic;4589
lik;14879
hål;12100
lig;53837
mak;2082
mar;21710
mas;4943
mal;4540
man;33993
mat;17886
mbe;2637
med;76513
met;10060
mes;2916
mer;27499
mel;8413
men;32386
mfa;2191
lva;3146
lve;3203
lun;3634
lut;11612
lus;2211
lyc;2133
hög;8324
lys;3853
lyt;2284
höv;3870
hör;4192
mpe;5667
mpl;3605
mod;4576
mon;2611
mor;3490
mot;13408
mpa;2640
mti;3812
mst;5302
mta;2236
mrå;6835
mus;3896
mul;2254
mun;11425
mhe;6073
mfö;5199
min;18177
mil;11550
mis;5833
mit;4214
mig;2556
mhä;2930
mli;3452
mla;3613
mgå;2088
mni;2566
mna;5625
mnd;2850
mne;3552
mmu;10511
mmi;2625
mma;23856
mme;21099
väl;10144
väg;6477
vän;14907
vär;12874
väs;2781
väx;3583
vår;16926
ytt;8111
yta;2070
yst;6511
yrk;3768
yra;2966
yre;5627
yde;2187
ydd;2856
yck;16837
yll;2439
yft;2256
ygg;9575
xte;2110
töd;3099
tör;7419
täl;13728
täm;3116
tän;5417
xem;3053
tår;3831
tån;3127
tär;2182
sök;11847
web;2241
säg;3318
säl;3135
säk;4708
sän;2112
såd;2329
sät;13463
sär;2799
röm;2868
rör;3790
vri;2581
vse;2381
vta;2090
vud;3004
via;2304
räv;3091
rät;9142
vik;7188
råk;2852
vil;17476
vin;7853
rån;21630
råg;7986
vic;2265
råd;10168
vid;19434
vit;5731
vis;20595
vli;2260
vni;3797
rän;9761
räk;3180
räm;2051
räf;2409
räc;2254
räd;4785
ver;58419
vet;10410
ven;22438
vec;10345
vde;2105
val;10944
van;9934
var;56153
vat;6466
vad;7339
uvu;2982
usi;3087
use;4155
ust;9058
uss;2749
utn;2527
utg;3473
uti;5055
ute;6318
utf;3447
uta;10165
utb;8461
utt;2091
uts;8099
utv;9235
uto;5129
utr;3995
ure;4403
uro;2586
urs;10202
upp;35945
umm;2623
ume;4517
unt;2352
uns;5099
unk;5792
uni;6460
unn;7046
und;41217
ung;8601
une;3636
ukt;8994
ult;8230
ull;11326
ude;6130
udi;4774
uds;2124
uel;3576
ubb;2813
tvä;2266
två;5815
tyg;2308
typ;2496
tyr;7187
trö;3091
tve;10005
tvi;3264
trä;10241
tur;14049
tut;3107
tun;2143
tud;7788
tue;2454
tyc;2993
tyd;4175
tsä;3811
tre;17163
tra;18495
tri;6963
tru;6919
tro;9708
try;4831
tsa;4223
tse;5862
tsk;3559
tsl;3172
tsp;2380
tst;4484
tta;30434
tte;22015
tti;3467
ttn;8104
tts;3375
ttr;5620
tni;15444
tjä;4519
tna;4266
tod;2896
toc;3251
tog;2381
tom;6948
ton;3500
tol;2510
tor;29739
til;74415
tik;8134
tif;2913
tie;3820
tig;14071
tit;5316
tis;12164
tin;7361
tim;3704
tio;43154
tid;22398
tiv;14196
tfö;3251
tli;7683
tem;9378
ten;42301
tek;8052
tel;7523
teg;3634
tec;2826
tex;2862
tet;26217
tes;4368
ter;105758
